seq,fold,mfe1,mfe2,icshape,binding,rpkm,relatelen,utrrate,predicted_score
0.2390926,0.07467074,0.010886427,0.107461564,0.0,0.49826512,4.0869e-06,0.020492833,0.049126606,-0.018536642
0.31423634,0.049011737,0.016669134,0.065876864,0.0,0.5137737,6.533059e-07,0.019308789,0.021122823,-0.022852525
0.2573693,0.09177574,0.022161556,0.05886462,0.0,0.5158387,5.23416e-06,0.022226205,0.031758726,-0.0008799732
0.3423249,0.06298677,0.014862853,0.04379214,0.0,0.4647442,3.6177815e-07,0.023569677,0.047719132,-0.016105566
0.26687577,0.053024206,0.02827623,0.06756933,0.0,0.5105152,2.9449543e-06,0.019211922,0.05452442,-0.0272207
0.2693088,0.043803163,0.027825894,0.09448528,0.0,0.5128632,9.522674e-06,0.016718326,0.034985814,-0.012425654
0.22366123,0.08559453,0.017399032,0.103838444,0.0,0.50473213,5.0569292e-06,0.024438022,0.040331613,-0.01177071
0.27909327,0.09016423,0.01938559,0.16525277,0.0,0.4141377,5.0126973e-06,0.008102957,0.02385847,-0.0044627488
0.32008958,0.045309257,0.043401938,0.016963156,0.0,0.51919186,2.3322768e-06,0.020472001,0.034569867,0.016615577
0.2884451,0.066318475,0.024341345,0.08677497,0.0,0.4997512,1.2634782e-05,0.018376956,0.015979301,-0.017106272
0.20701237,0.045545325,0.042092495,0.03811195,0.0,0.5952432,3.53336e-06,0.014258158,0.057732996,-0.0023032948
0.218706,0.04606214,0.0074945423,0.12133487,0.0,0.5544048,2.8430923e-06,0.012782735,0.039211996,-0.025032714
0.32154724,0.039441325,0.01793511,0.09878017,0.0,0.48609582,5.637377e-06,0.010628705,0.025566075,-0.003258668
0.2821902,0.030105516,0.058169413,0.18957698,0.0,0.42667204,1.5968615e-05,0.0043928744,0.008876982,-0.018004991
0.37505782,0.039432578,0.0037172118,0.07901882,0.0,0.46014157,6.48006e-06,0.014322754,0.028302839,0.0075928792
0.27598813,0.03743675,0.06141785,0.06449236,0.0,0.49680758,9.198239e-06,0.014260504,0.049587585,0.01949101
0.23133963,0.024914175,0.053127933,0.2387502,0.0,0.41250274,1.87623e-05,0.0023934033,0.036953148,0.0073234513
0.25247124,0.04720388,0.034683265,0.17509426,0.0,0.42049864,1.1989514e-05,0.005418005,0.064618684,0.0055188313
0.38472748,0.11363591,0.0060921297,0.06733543,0.0,0.3921073,4.1422545e-06,0.01198331,0.024114234,0.009291641
0.24671152,0.05188521,0.0120079275,0.0777627,0.0,0.5543928,1.4880141e-05,0.020179672,0.03704528,-0.016452238
0.2470998,0.03248437,0.050471123,0.1763193,0.0,0.45960146,1.5420768e-05,0.0043051327,0.029703442,0.01877667
0.27057204,0.09831955,0.051220663,0.035396047,0.0,0.49476543,1.492732e-06,0.013651043,0.036073722,-0.008284904
0.1828129,0.023137925,0.07566621,0.28757983,0.0,0.41203508,1.3187571e-05,0.004950309,0.013804617,-0.022393893
0.18540771,0.03915846,0.067822516,0.26984492,0.0,0.4060321,7.987871e-06,0.0020274345,0.02969884,0.028311871
0.3214396,0.107737385,0.038075987,0.018711528,0.0,0.4459078,1.6393745e-06,0.02025797,0.047868144,0.017603375
0.2892274,0.0402654,0.030716244,0.048209056,0.0,0.5307151,5.8458945e-06,0.019258387,0.041602664,-0.015963078
0.3630485,0.07553721,0.016939154,0.008552057,0.0,0.502986,4.793636e-06,0.007170144,0.025762156,0.025534444
0.2764206,0.080786526,0.04699247,0.05612464,0.0,0.5043878,1.3740722e-05,0.012366001,0.022908248,-0.0058599263
0.28435677,0.049372904,0.013037802,0.084418125,0.0,0.5344599,5.850146e-06,0.013182757,0.021165837,0.014433138
0.24531816,0.020520799,0.07886579,0.24015486,0.0,0.37960476,1.621368e-05,0.003898337,0.03162107,0.019541495
0.23676717,0.073323116,0.030915026,0.032195624,0.0,0.5512147,2.2727622e-06,0.021261605,0.054320514,-0.009980291
0.22293448,0.048417013,0.009903462,0.14408115,0.0,0.5330004,1.8761793e-06,0.013643542,0.0280181,-0.008396506
0.2721161,0.05716942,0.095201865,0.09468634,0.0,0.4318996,5.235844e-07,0.005906917,0.0430192,0.041047014
0.2375221,0.15333715,0.027798608,0.054760993,0.0,0.45334044,5.1488514e-06,0.01868916,0.05454642,-0.024436258
0.24793036,0.0706881,0.04643217,0.09215666,0.0,0.4952225,3.0531235e-06,0.009540923,0.03802627,0.009082243
0.24648367,0.04539219,0.029605621,0.019297,0.0,0.5885595,2.4169008e-06,0.018383622,0.05227596,-0.0044076927
0.21060929,0.115906805,0.038867466,0.052936435,0.0,0.5425364,5.883114e-06,0.006262695,0.03287505,-0.032314897
0.2680209,0.038258873,0.02239078,0.14320792,0.0,0.48158,4.2765164e-06,0.020532547,0.026004719,-0.009635881
0.23104474,0.08337821,0.072249465,0.20389509,0.0,0.35691196,9.3386625e-06,0.012178985,0.040332213,0.009173572
0.30854464,0.14109936,0.0203445,0.0074224104,0.0,0.44794813,6.276404e-06,0.03204489,0.042589825,-0.026681397
0.30678377,0.020950865,0.04665633,0.2130529,0.0,0.3746292,1.8111052e-05,0.0049518766,0.032957017,0.0101906285
0.23611103,0.08915246,0.038408637,0.034943756,0.0,0.5121504,9.8932915e-06,0.018782062,0.07044181,-0.00051980466
0.36640042,0.039649438,0.007841916,0.1200314,0.0,0.44161814,1.0189842e-05,0.007601893,0.016846621,0.05106584
0.21941689,0.08801977,0.035958394,0.00033132822,0.0,0.5646159,4.1793546e-06,0.017446695,0.074206784,0.0023505464
0.3078289,0.077638,0.018272933,0.029317703,0.0,0.5287262,2.0667878e-06,0.01923931,0.018974917,-0.02053849
0.3329054,0.0344975,0.03085858,0.11516512,0.0,0.45864758,3.2169798e-06,0.0134756435,0.014446978,0.017053492
0.21428439,0.079067476,0.07310464,0.045521416,0.0,0.5070455,1.468738e-05,0.02270453,0.058257326,-0.003082253
0.39749432,0.035444357,0.0344885,0.052049406,0.0,0.44076118,2.0761945e-06,0.015118086,0.024642073,0.0056045875
0.25164232,0.035847906,0.024203818,0.09424898,0.0,0.53646576,2.5866548e-05,0.014111708,0.04345363,-0.0033271015
0.25610358,0.036117923,0.045563303,0.16205771,0.0,0.47132602,3.6155718e-06,0.0079631,0.020864686,1.835078e-05
0.32206544,0.043880746,0.011332443,0.16736503,0.0,0.43153015,4.8310962e-06,0.011087906,0.0127334865,-0.0004892871
0.3319632,0.09398157,0.039919388,0.03890913,0.0,0.46117544,4.4216554e-06,0.019181557,0.014865278,0.0015681759
0.35247904,0.03274142,0.038993903,0.15261345,0.0,0.37770042,3.514756e-06,0.0023926424,0.043075655,0.03514462
0.300582,0.075617775,0.044281308,0.0033325464,0.0,0.47603953,2.8329373e-07,0.02957203,0.07057458,0.0134060085
0.37720707,0.103099994,0.053655203,0.023353396,0.0,0.39855006,3.4699299e-06,0.00630209,0.03782864,0.01437299
0.27196586,0.096182466,0.044457898,0.034480315,0.0,0.50091356,1.1106986e-06,0.01884077,0.03315807,-0.01585111
0.29618087,0.028037803,0.06429554,0.21055728,0.0,0.36800578,1.1108782e-05,0.0023150188,0.030596567,0.018458672
0.25191975,0.115656726,0.031147562,0.05562556,0.0,0.48591214,7.2025324e-07,0.026642824,0.033094738,-0.008828729
0.29616013,0.049427353,0.0619352,0.11521155,0.0,0.44251543,1.6636206e-05,0.006956404,0.02777727,-0.008693244
0.24886712,0.10174864,0.044047035,0.0062661795,0.0,0.5167846,4.490201e-06,0.02531599,0.056965865,-0.020456575
0.2779069,0.08507585,0.04318944,0.061850265,0.0,0.4691805,4.1516514e-06,0.013394209,0.049398758,-0.0068365075
0.31627956,0.057943325,0.009037866,0.11055758,0.0,0.47991142,9.568309e-06,0.015967194,0.010293423,0.01088848
0.32056716,0.042182848,0.0011856303,0.15338819,0.0,0.4418334,6.338791e-06,0.011441265,0.02939522,0.024231032
0.26684406,0.07269088,0.092491575,0.049080744,0.0,0.4611923,2.2429192e-06,0.011778694,0.04591944,-0.0025101677
0.226846,0.08441435,0.04704131,0.05942363,0.0,0.51781684,8.886842e-06,0.021250268,0.043198667,-0.003999479
0.2582638,0.04588421,0.010747337,0.04282352,0.0,0.57455206,9.542451e-06,0.020341208,0.047378287,-0.010285214
0.23811984,0.036592413,0.014826216,0.027504949,0.0,0.6114417,8.688837e-06,0.023885798,0.047620505,-0.012200654
0.23458034,0.06367134,0.017904954,0.06938537,0.0,0.56355184,9.440388e-06,0.014267137,0.036629643,-0.020946924
0.23394527,0.07019025,0.0026205631,0.008847963,0.0,0.6351901,1.2284764e-05,0.015508066,0.033685517,-0.008211128
0.41577575,0.020091642,0.055358447,0.14159273,0.0,0.3438338,1.0272748e-05,0.007116294,0.016221045,-0.07968742
0.29269457,0.034444224,0.025847536,0.05250124,0.0,0.5619443,6.7175065e-06,0.009967143,0.022594256,-0.028740585
0.2990883,0.0283909,0.065981,0.15797229,0.0,0.43020853,1.3376851e-05,0.007845535,0.010500029,-0.018996693
0.20237103,0.054171745,0.022369137,0.06063035,0.0,0.60025704,8.363635e-06,0.02142728,0.03876499,-0.00805483
0.22057395,0.15118429,0.075368874,0.08952772,0.0,0.40891442,4.373447e-06,0.008546193,0.04588022,0.011648379
0.27385503,0.09298844,0.0053514447,0.115485124,0.0,0.46508372,1.0136612e-05,0.016181238,0.031044912,-0.00304842
0.25151762,0.07795307,0.035570137,0.28356326,0.0,0.33672643,4.395959e-06,0.005583869,0.009081254,-0.16445878
0.29765305,0.053251144,0.04699047,0.21907413,0.0,0.35527238,1.5641162e-05,0.005811209,0.021931963,-0.030316062
0.36533383,0.060830273,0.007937505,0.030980354,0.0,0.4999124,8.5850706e-07,0.0077633243,0.02724153,-0.007304225
0.23191492,0.10917027,0.05988273,0.03813509,0.0,0.50670123,3.0571312e-06,0.014073263,0.04011944,-0.002045542
0.2733595,0.08078456,0.009423517,0.11440317,0.0,0.49844572,7.679604e-06,0.009379528,0.014196335,-0.0077116117
0.29463413,0.07218655,0.04351631,0.015239287,0.0,0.5293256,1.7566845e-06,0.008145239,0.03695115,-0.00263156
0.22809017,0.14745481,0.0434933,0.07146375,0.0,0.4517793,4.884602e-06,0.011207727,0.04650608,-0.013029546
0.25597936,0.04406189,0.034452397,0.024334162,0.0,0.5598965,1.0601168e-05,0.017173752,0.0640913,-0.02019019
0.18998583,0.0489502,0.06948974,0.06617143,0.0,0.53905505,1.05468125e-05,0.017329004,0.06900814,-0.012751382
0.33401376,0.034716677,0.014702773,0.06968858,0.0,0.5144257,2.1921964e-05,0.0073571512,0.025073467,-0.029797897
0.14614128,0.14398916,0.06916322,0.10659478,0.0,0.4569418,8.166446e-06,0.01384813,0.06331352,-0.0064862072
0.2753587,0.043008287,0.008031749,0.014978761,0.0,0.5870848,1.8958503e-05,0.018625632,0.05289318,-0.025620293
0.2226668,0.044965267,0.050372586,0.037227917,0.0,0.57154393,1.230958e-05,0.016489316,0.056721885,-0.026433118
0.25796184,0.15506189,0.027491087,0.044653356,0.0,0.4648557,3.5390024e-06,0.008258491,0.041714124,-0.00013319403
0.35966098,0.033316635,0.012385436,0.047882605,0.0,0.50422364,1.3618586e-05,0.0065677655,0.035949368,-0.035401717
0.24320664,0.03688365,0.030528108,0.11362925,0.0,0.51893044,1.2992404e-05,0.026403833,0.030405082,-0.013460297
0.32575512,0.102011554,0.0049031493,0.03746874,0.0,0.4942702,4.990072e-06,0.008689864,0.026896358,-0.015665255
0.21845216,0.0313137,0.070100345,0.26383594,0.0,0.3929241,1.1830057e-05,0.006004195,0.017357742,-0.03155218
0.24905251,0.0451706,0.050542876,0.29488644,0.0,0.35058075,9.521856e-06,0.0045618024,0.005195418,-0.093826205
0.30706853,0.0277487,0.073111415,0.26677456,0.0,0.3111695,9.775134e-06,0.005584092,0.008533354,-0.04760882
0.4051356,0.025516262,0.049062166,0.13668996,0.0,0.3570051,1.2732811e-05,0.0065842755,0.019993989,-0.10290754
0.19977534,0.09140545,0.009181674,0.04465626,0.0,0.6140972,1.1450418e-05,0.012082408,0.028790165,-0.01820065
0.2529348,0.08676476,0.038244493,0.07720277,0.0,0.48426732,1.3264914e-06,0.018258505,0.042326033,-0.012922149
0.21705666,0.06034359,0.006272259,0.055715717,0.0,0.6072019,1.9217494e-05,0.013282596,0.040108133,-0.021926507
0.25870252,0.081942216,0.013442111,0.019483149,0.0,0.55038357,7.0532537e-06,0.018270973,0.057768434,-0.010698959
0.23160324,0.15028946,0.012480322,0.0077281287,0.0,0.538305,8.636795e-06,0.023275986,0.036309257,-0.01418962
0.24120824,0.124738075,0.006481556,0.015789142,0.0,0.5642613,6.592624e-06,0.018212803,0.029302279,-0.007575188
0.30057785,0.054989234,0.018353311,0.04324105,0.0,0.5098899,1.2965809e-05,0.014053757,0.05888192,-0.010430291
0.22747202,0.13591246,0.041533362,0.07730304,0.0,0.46335325,7.9623815e-06,0.011593891,0.042823978,-0.0075355694
0.32439288,0.038330317,0.01264741,0.050458055,0.0,0.5295558,3.2071537e-08,0.010935556,0.03367995,0.013812423
0.24507664,0.08482258,0.07788137,0.013976585,0.0,0.5416739,3.1310174e-06,0.0059173023,0.030648494,0.0027933195
0.2072067,0.034685735,0.06186879,0.23040308,0.0,0.4240955,6.109431e-06,0.006470115,0.035263933,0.034093186
0.26807588,0.05865632,0.008445079,0.050712563,0.0,0.56817895,1.1687117e-05,0.012462823,0.033456728,0.07214219
0.29682463,0.064607896,0.030879496,0.059723806,0.0,0.51558244,6.28295e-07,0.015576348,0.016804751,-0.028503932
0.2919515,0.09728574,0.03426039,0.018067189,0.0,0.52362806,2.3085684e-06,0.018862324,0.015942508,-0.014587436
0.29495633,0.11813104,0.034793116,0.02063948,0.0,0.50359434,1.5587357e-08,0.0145156635,0.013369962,0.004178606
0.2834368,0.082276724,0.06315042,0.054952215,0.0,0.4668743,1.5700577e-06,0.01520597,0.034101944,-0.0049250647
0.31616476,0.055284545,0.020092858,0.22993731,0.0,0.33124307,5.2678542e-06,0.021510795,0.025761353,-0.022171363
0.2468734,0.05056191,0.059964824,0.2351,0.0,0.35776582,6.2450404e-06,0.017410848,0.03231695,-0.018115293
0.26429787,0.081735715,0.015013535,0.09456639,0.0,0.47780877,3.4357247e-06,0.0054530194,0.061121296,0.021824002
0.30180585,0.08111372,0.018771477,0.113612115,0.0,0.42274156,3.3813046e-06,0.0040506143,0.05790124,0.017407648
0.3506011,0.07655048,0.007062679,0.16367075,0.0,0.3626243,3.7911952e-06,0.014385169,0.025101691,0.015659727
0.2949059,0.064937375,0.06771962,0.21711288,0.0,0.318123,9.415729e-06,0.014728044,0.022463767,0.0027664527
0.2305509,0.076894924,0.06532253,0.27943146,0.0,0.29476562,6.910316e-07,0.00711161,0.04592223,-0.022156518
0.46161205,0.110394746,0.037060898,0.04831657,0.0,0.29157782,9.993142e-06,0.0102077415,0.040820237,0.0004246086
0.23525718,0.09488606,0.044449575,0.24079835,0.0,0.33821756,1.0212065e-05,0.014039625,0.03234143,-0.1155113
0.30930313,0.07259781,0.06296305,0.1562505,0.0,0.37156054,1.544742e-05,0.014651974,0.012657474,-0.39985096
0.39013392,0.082696244,0.014446759,0.047400407,0.0,0.41280752,8.192237e-06,0.009125287,0.043381687,0.04847703
0.29241118,0.102503285,0.045771025,0.06665177,0.0,0.42179847,9.350015e-06,0.0069498997,0.063905016,0.027557902
0.24475728,0.04078149,0.03800242,0.26381314,0.0,0.3654274,8.9482455e-06,0.020269243,0.02694004,-0.047151793
0.23651175,0.087650396,0.040747777,0.10686254,0.0,0.4569508,2.3985517e-06,0.0071575493,0.06411673,0.029217355
0.26871538,0.03446746,0.017024133,0.19747758,0.0,0.43763074,3.6627478e-06,0.012714706,0.03196634,0.017642088
0.35892862,0.08203822,0.019108485,0.015666861,0.0,0.46820876,6.1134574e-06,0.0062680207,0.049774863,0.037562408
0.22366607,0.13856864,0.029801093,0.07170474,0.0,0.45835882,6.125371e-06,0.005704323,0.07219019,0.018842876
0.22215913,0.056510303,0.017903943,0.18653962,0.0,0.47295994,5.054171e-06,0.004093666,0.03982839,0.018238239
0.262707,0.058945462,0.02913308,0.22531922,0.0,0.36021832,4.606289e-06,0.010201861,0.053470552,-0.02162205
0.23815508,0.07223245,0.0728554,0.30535418,0.0,0.28478152,7.1347013e-06,0.009459785,0.017154435,0.037347145
0.30904648,0.075284116,0.04471332,0.063825734,0.0,0.4397815,5.3424346e-06,0.008792757,0.058550753,0.061448105
0.3441445,0.069925934,0.06470124,0.12301658,0.0,0.3651029,1.4041079e-05,0.015741091,0.017353712,-0.06244495
0.24768521,0.064275675,0.057405327,0.2505757,0.0,0.3487938,6.186326e-06,0.0029506485,0.02830749,0.047629975
0.30141976,0.072965495,0.03927249,0.16347705,0.0,0.38032356,9.230555e-06,0.012907017,0.029625436,0.038019814
0.24946316,0.14540413,0.046799473,0.12368949,0.0,0.38258153,8.474212e-06,0.0142225055,0.03783121,0.025029905
0.20827472,0.03888006,0.056015152,0.32715985,0.0,0.33814824,1.2666564e-05,0.009872006,0.021637283,0.006623678
0.21561962,0.10381171,0.08982217,0.14049596,0.0,0.40609312,1.2722441e-05,0.017677998,0.026466755,-0.04778918
0.27661744,0.047186356,0.028064841,0.17278036,0.0,0.4433825,1.5716192e-05,0.009662437,0.022290312,0.013788737
0.20114042,0.034099456,0.05599553,0.35378724,0.0,0.33609095,1.7619333e-05,0.007467513,0.01140116,-0.07179339
0.26290876,0.10477177,0.021906344,0.07807254,0.0,0.4982991,1.1622794e-05,0.015401227,0.018628554,-0.008203648
0.24250443,0.08909581,0.051257532,0.19063902,0.0,0.38229704,1.7107322e-05,0.010272882,0.033916187,-0.011151306
0.33486554,0.07004836,0.074857146,0.09111123,0.0,0.3843723,8.761733e-06,0.0036299757,0.041106693,0.038181238
0.26775056,0.088985346,0.055102427,0.11733808,0.0,0.41815358,2.1125448e-05,0.005187478,0.04746142,0.030150078
0.27906084,0.08872537,0.055101868,0.22113472,0.0,0.31298143,1.4474698e-05,0.012082044,0.03089927,0.020865642
0.28614545,0.050328746,0.025094029,0.274786,0.0,0.31583,1.4278775e-05,0.017524453,0.030277088,-0.08889216
0.19482873,0.06588822,0.035673507,0.26292652,0.0,0.41059166,7.0176898e-06,0.0064152014,0.023669148,0.05394493
0.2517375,0.060207978,0.023365868,0.1328456,0.0,0.48145548,9.762286e-06,0.012946296,0.037431534,0.03899178
0.24520402,0.03206886,0.03493098,0.31560534,0.0,0.3444774,1.5619658e-05,0.0050718198,0.022625998,0.03695429
0.29914007,0.028847262,0.010722089,0.21994258,0.0,0.3955693,1.3066338e-05,0.013600339,0.032165382,-0.00069591403
0.25299454,0.09657898,0.02687408,0.15612742,0.0,0.41795877,8.7857625e-06,0.0052352524,0.044222113,0.048626877
0.20919544,0.07245324,0.05292472,0.08353486,0.0,0.5416351,1.7141883e-05,0.0046680546,0.035571437,0.03912797
0.3382906,0.07732118,0.030838901,0.11833832,0.0,0.36758325,3.3903038e-06,0.013878031,0.05374634,0.05743704
0.22810885,0.065718904,0.018554566,0.2377626,0.0,0.4261059,2.3109995e-05,0.010427167,0.013298914,-0.007336274
0.3313156,0.03977758,0.045547076,0.08312074,0.0,0.4528081,1.4952864e-05,0.009003391,0.038412508,0.05227893
0.27973324,0.07928295,0.0073746927,0.19454034,0.0,0.41400898,1.2724284e-05,0.0053147846,0.019732371,0.03996317
0.24794564,0.120467514,0.014924651,0.024211738,0.0,0.54724866,5.6544377e-06,0.010017788,0.035178397,0.05906961
0.21495312,0.11605595,0.014779428,0.20961419,0.0,0.41684067,2.1922928e-05,0.014270967,0.013463807,-0.0024979785
0.3721928,0.068195,0.045967314,0.03635021,0.0,0.41760153,1.0847457e-05,0.0074497806,0.052232496,0.025989406
0.21962282,0.06809616,0.018251216,0.1208095,0.0,0.5333127,2.8218272e-05,0.0072063515,0.032673042,0.060754903
0.39864987,0.0658052,0.010809166,0.11139562,0.0,0.36122283,8.97676e-06,0.010079387,0.042028937,0.06124089
0.21707574,0.07321113,0.046168033,0.00070831086,0.0,0.57556874,5.126728e-06,0.010105924,0.07715709,0.063628055
0.30125353,0.08251449,0.040487632,0.05155144,0.0,0.48832032,8.642234e-06,0.01239183,0.023472143,0.023861803
0.2834104,0.042458296,0.006927971,0.2212424,0.0,0.41976482,1.2876911e-05,0.008427966,0.017755264,-0.012450088
0.2233494,0.06221971,0.032088492,0.19128817,0.0,0.44605327,1.7181226e-05,0.011641283,0.033342533,0.036186524
0.23483475,0.088814035,0.043424748,0.082569435,0.0,0.4920587,2.366179e-05,0.0075107524,0.050763916,0.022781663
0.30426463,0.07215819,0.021393638,0.21431483,0.0,0.3367873,1.4751555e-05,0.010137422,0.040929265,0.009889945
0.2795154,0.06463615,0.070248514,0.064397804,0.0,0.4490148,1.6495194e-05,0.005964196,0.066206664,0.022484668
0.31165254,0.044038918,0.03747835,0.05765446,0.0,0.4958436,7.837573e-06,0.0033050887,0.050019234,0.02992981
0.2957442,0.05846302,0.03542591,0.1567592,0.0,0.40553644,2.7783785e-06,0.007099485,0.04096893,0.049598426
0.30384374,0.07408319,0.002772799,0.09542486,0.0,0.4905188,3.293583e-05,0.010255918,0.023067728,0.030595347
0.25427526,0.10729991,0.08480814,0.07928832,0.0,0.40218666,1.159019e-05,0.004957459,0.06717266,0.03264495
0.26734707,0.0832948,0.06574975,0.08196661,0.0,0.4502321,9.815377e-06,0.0056206225,0.04577922,0.038225397
0.3675481,0.045876324,0.014274422,0.14912833,0.0,0.3702009,7.1038658e-06,0.011651471,0.041313343,0.05267088
0.26744846,0.08700771,0.030711474,0.12322266,0.0,0.44925964,3.216752e-05,0.008547362,0.033770546,0.052978836
0.25001433,0.0651977,0.0012650221,0.15847895,0.0,0.47429532,9.194608e-06,0.0064440225,0.044295505,0.03503234
0.37502855,0.05351282,0.05726414,0.094677724,0.0,0.35629815,1.5891834e-05,0.0025861408,0.060616557,0.02503451
0.33675787,0.060481578,0.007487334,0.040842406,0.0,0.48370785,1.931334e-06,0.012563232,0.058157753,0.06916145
0.21645758,0.11516058,0.026292713,0.1872549,0.0,0.40891588,1.25316365e-05,0.0041255597,0.041780267,0.038625978
0.30350372,0.043079715,0.052542627,0.10119983,0.0,0.45250022,1.378138e-05,0.013071706,0.034088396,0.014913805
0.30159566,0.054232687,0.042321905,0.27137548,0.0,0.30227697,1.1937315e-05,0.00400698,0.024178341,0.002936028
0.2707681,0.09473521,0.049143374,0.1519106,0.0,0.40449178,1.3411062e-05,0.0067024427,0.022235071,0.043577388
0.34239897,0.07528176,0.00027753817,0.15020707,0.0,0.37464377,7.187185e-06,0.008051536,0.049132254,0.04933931
0.29527545,0.09695386,0.016800715,0.08913674,0.0,0.44822562,2.2959572e-05,0.015145818,0.038438868,0.026312038
0.21288106,0.09171485,0.042270802,0.030110355,0.0,0.5398748,1.2246524e-05,0.01291946,0.07021645,0.06507117
0.32224,0.08319079,0.01893127,0.11695259,0.0,0.43539187,1.1518842e-05,0.0071741883,0.016107773,0.040311135
0.42587763,0.05944038,0.057534885,0.04589943,0.0,0.37400195,1.5671836e-05,0.0026700776,0.034559924,0.05072341
0.23912899,0.0981896,0.0836419,0.005411278,0.0,0.5065919,1.4604084e-06,0.009025415,0.058009405,0.052811496
0.18525125,0.090179585,0.017381512,0.17693795,0.0,0.4984293,2.6477942e-06,0.008753752,0.023064043,0.042592786
0.28577796,0.0920349,0.031856317,0.10796093,0.0,0.4271017,7.000716e-06,0.0076690465,0.047592174,0.0276855
0.28095073,0.085896395,0.03446913,0.10866028,0.0,0.46516457,1.1596919e-05,0.004893049,0.019954247,0.06018684
0.22000283,0.08341014,0.02469861,0.15066661,0.0,0.48900613,4.2830825e-06,0.003126914,0.029084533,0.05235613
0.25144923,0.08186683,0.05545473,0.10363459,0.0,0.4503157,1.025122e-05,0.006093182,0.05117545,0.046943
0.23833837,0.10056171,0.07357247,0.07629637,0.0,0.46253648,5.6509343e-06,0.01147979,0.037209176,0.039754167
0.22657247,0.030297041,0.07245428,0.31662908,0.0,0.334181,1.4758815e-05,0.0065739583,0.0132773565,0.008734725
0.30050182,0.079568364,0.07364608,0.0793689,0.0,0.41754183,5.372941e-06,0.0077406764,0.041626915,0.050733738
0.27653897,0.10656492,0.04327031,0.05876768,0.0,0.46844074,4.1672415e-06,0.0030555923,0.04335768,0.056768402
0.28271216,0.06984907,0.09116961,0.06217581,0.0,0.45093697,9.139555e-06,0.007690587,0.035456687,0.066754915
0.35857567,0.069660164,0.00038826748,0.11732613,0.0,0.4101254,2.0019843e-05,0.014112712,0.029791608,0.011611842
0.19521266,0.069039986,0.012210481,0.22012886,0.0,0.4676046,1.2322831e-05,0.0069207395,0.028870314,0.045667186
0.23862283,0.06477524,0.09046655,0.15024814,0.0,0.4029726,1.1142757e-05,0.0062931753,0.046610173,0.050462
0.25005516,0.072283976,0.056328773,0.2595383,0.0,0.31933838,6.189695e-08,0.007908692,0.034546584,-0.056725096
0.2606433,0.05513116,0.0044452506,0.054770984,0.0,0.55275935,4.501525e-06,0.008126631,0.06411889,0.06468112
0.28986868,0.04673532,0.022764243,0.080203235,0.0,0.48708123,9.419575e-07,0.011251323,0.062095027,0.062326424
0.25185758,0.1157584,0.07846419,0.047337256,0.0,0.45725805,3.1799957e-06,0.0010443139,0.048277013,0.047776222
0.33913136,0.054490354,0.028120248,0.03713783,0.0,0.4667194,4.881675e-06,0.00943646,0.06495947,0.080549605
0.28370714,0.06443025,0.06900477,0.060367756,0.0,0.47064114,1.764062e-05,0.0047442904,0.047087085,0.04388324
0.26637852,0.116729446,0.09199022,0.052409805,0.0,0.40097678,4.8203083e-06,0.012258837,0.059251588,0.04825572
0.24072391,0.052032515,0.07329363,0.19589776,0.0,0.39605743,2.0374837e-06,0.0033085186,0.03868421,0.05962137
0.28030276,0.07531883,0.017412972,0.18387468,0.0,0.41086793,9.8144255e-06,0.0030011642,0.029211842,0.05639927
0.3299381,0.05242711,0.040454898,0.1009279,0.0,0.41698435,1.7253133e-05,0.0062746615,0.052975673,0.03956028
0.4134113,0.07920833,0.07480909,0.028282087,0.0,0.3653266,1.7177866e-06,0.0052849646,0.033675883,0.052971818
0.27693853,0.08426947,0.06892337,0.05121147,0.0,0.46005523,1.4632418e-06,0.01300367,0.04559676,0.04362168
0.25289935,0.080711804,0.072135866,0.044904683,0.0,0.487866,5.6784907e-06,0.0054466673,0.056029927,0.062272243
0.22901103,0.101675,0.055726152,0.114069074,0.0,0.45181155,2.134178e-06,0.004860019,0.042845037,0.049371324
0.1863736,0.081497,0.09182334,0.22597197,0.0,0.35778174,1.8267912e-05,0.0030590144,0.05347507,0.036709167
0.28699088,0.14471208,0.071137406,0.020627787,0.0,0.4372161,1.0887559e-06,0.009222407,0.030092184,0.036159247
0.2771989,0.08186016,0.012231428,0.1352925,0.0,0.4360881,2.4458338e-06,0.0064776274,0.050848823,0.053077787
0.22067338,0.068294026,0.052110095,0.14133367,0.0,0.4673636,8.467012e-06,0.0045312396,0.045685552,0.05353038
0.36251402,0.07038535,0.022173218,0.11759726,0.0,0.3798153,1.4451835e-05,0.0034417892,0.044058647,0.039546862
0.22951323,0.05949812,0.06888016,0.20521522,0.0,0.37349948,1.607827e-05,0.0054552727,0.05792247,0.054855794
0.18948877,0.08736165,0.057233185,0.13630019,0.0,0.4848438,1.3218614e-06,0.0017041239,0.043067005,0.0536123
0.22561887,0.08255235,0.07553968,0.11947968,0.0,0.443339,1.5579704e-05,0.0039787926,0.049476106,0.046905585
0.236306,0.055789795,0.09701802,0.09134999,0.0,0.4731922,1.280478e-05,0.008699128,0.037632093,0.04524421
0.22953065,0.08185103,0.08575925,0.16968475,0.0,0.3702748,2.456769e-06,0.005702983,0.057193976,0.07369167
0.2939353,0.06306031,0.08661361,0.12110723,0.0,0.3970182,5.7755897e-06,0.0037789526,0.0344805,0.051563486
